ElementKey,ModelId,GlobalId,ExpressId,IfcClass,Name,Description,ObjectType,PredefinedType,TypeName,Function,Block,Status,Phase,BuildingId,BuildingName,ArchicadId,Storey,StoreyCalculated,Materials,HasRepresentation
nds-main-kk-adjustment-v09|0cxpc0YcDDWuiXaOshxq_i,nds-main-kk-adjustment-v09,0cxpc0YcDDWuiXaOshxq_i,3777,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,B,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,B.3.12,0. Story,2,,True
nds-main-kk-adjustment-v09|0R$Mx6GAD1jA9XjH4UEDRs,nds-main-kk-adjustment-v09,0R$Mx6GAD1jA9XjH4UEDRs,3780,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,B,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,B.3.1,0. Story,3,,True
nds-main-kk-adjustment-v09|0KMH9ev5b1ahJNfmKwRgZQ,nds-main-kk-adjustment-v09,0KMH9ev5b1ahJNfmKwRgZQ,3781,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,A,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,A.3.8,0. Story,5,,True
nds-main-kk-adjustment-v09|1i7U910nH0cfS6jRtLsWPZ,nds-main-kk-adjustment-v09,1i7U910nH0cfS6jRtLsWPZ,3786,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,B,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,B.3.5,0. Story,2,,True
nds-main-kk-adjustment-v09|25xbePyXj4vuLCYPYD6VwF,nds-main-kk-adjustment-v09,25xbePyXj4vuLCYPYD6VwF,3789,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,B,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,B.3.7,0. Story,3,,True
nds-main-kk-adjustment-v09|1a082F_Tv91QeEbn9Xqixc,nds-main-kk-adjustment-v09,1a082F_Tv91QeEbn9Xqixc,3790,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,D,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,D.3.6,0. Story,3,,True
nds-main-kk-adjustment-v09|1cudMobPb8ygHCbU5T9Ppk,nds-main-kk-adjustment-v09,1cudMobPb8ygHCbU5T9Ppk,3793,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,A,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,A.3.1,0. Story,2,,True
nds-main-kk-adjustment-v09|2QH7BwkFDCFQieml_cE3_m,nds-main-kk-adjustment-v09,2QH7BwkFDCFQieml_cE3_m,3798,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,A,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,A.3.2,0. Story,2,,True
nds-main-kk-adjustment-v09|0dc$AE1092SOt7wWRTBO91,nds-main-kk-adjustment-v09,0dc$AE1092SOt7wWRTBO91,3799,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,B,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,B.3.2,0. Story,2,,True
nds-main-kk-adjustment-v09|07wwVek3nDbh$PQbxcuVZk,nds-main-kk-adjustment-v09,07wwVek3nDbh$PQbxcuVZk,3802,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,A,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,A.3.3,0. Story,2,,True
nds-main-kk-adjustment-v09|3X0c7nuevDdOeaTzJZ30kH,nds-main-kk-adjustment-v09,3X0c7nuevDdOeaTzJZ30kH,3807,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,A,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,A.3.5,0. Story,2,,True
nds-main-kk-adjustment-v09|3hSHIN7rb6FuBoD709JJ0O,nds-main-kk-adjustment-v09,3hSHIN7rb6FuBoD709JJ0O,3808,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,A,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,A.3.4,0. Story,2,,True
nds-main-kk-adjustment-v09|0timb2w2jCaOSCqdCwPY82,nds-main-kk-adjustment-v09,0timb2w2jCaOSCqdCwPY82,3811,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,B,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,B.3.2,0. Story,3,,True
nds-main-kk-adjustment-v09|3zF09blOf2wApKk12$32Bc,nds-main-kk-adjustment-v09,3zF09blOf2wApKk12$32Bc,3813,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,B,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,B.3.10,0. Story,2,,True
nds-main-kk-adjustment-v09|3d73muhSDCOwiI5ORXBqBk,nds-main-kk-adjustment-v09,3d73muhSDCOwiI5ORXBqBk,3817,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,B,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,B.3.8,0. Story,2,,True
nds-main-kk-adjustment-v09|2yzwa3m2525QevsQnedzvM,nds-main-kk-adjustment-v09,2yzwa3m2525QevsQnedzvM,3820,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,K,Existing,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,K.1.3,0. Story,6,,True
nds-main-kk-adjustment-v09|3tjz29S7P5ZPOZVD5McMxW,nds-main-kk-adjustment-v09,3tjz29S7P5ZPOZVD5McMxW,3823,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,F,Existing,Etapa 2,00tMo7QcxqWdIGvc4sMN2A,Building,F.2.1,0. Story,5,,True
nds-main-kk-adjustment-v09|37skF1ql198huN34M_IK4B,nds-main-kk-adjustment-v09,37skF1ql198huN34M_IK4B,3824,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,E,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,E.3.2,0. Story,5,,True
nds-main-kk-adjustment-v09|3QXjM7HTf23f1btw82OoPm,nds-main-kk-adjustment-v09,3QXjM7HTf23f1btw82OoPm,3829,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,F,Existing,Etapa 2,00tMo7QcxqWdIGvc4sMN2A,Building,F.2.2,0. Story,4,,True
nds-main-kk-adjustment-v09|21C7fQ1j11F8PbmUlFmDp1,nds-main-kk-adjustment-v09,21C7fQ1j11F8PbmUlFmDp1,3768,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,A,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,A.3.7,0. Story,2,,True
nds-main-kk-adjustment-v09|0uMumqsxHE$x9QrQ$wngmS,nds-main-kk-adjustment-v09,0uMumqsxHE$x9QrQ$wngmS,3832,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,C,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,C.3.5,0. Story,5,,True
nds-main-kk-adjustment-v09|1$fbuWB012fPxspYb0q1Go,nds-main-kk-adjustment-v09,1$fbuWB012fPxspYb0q1Go,3835,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,F,Existing,Etapa 2,00tMo7QcxqWdIGvc4sMN2A,Building,F.2.9,0. Story,4,,True
nds-main-kk-adjustment-v09|2iUkAr_XL7Cvo_KXqRk2kn,nds-main-kk-adjustment-v09,2iUkAr_XL7Cvo_KXqRk2kn,3840,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,D,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,D.3.6,0. Story,5,,True
nds-main-kk-adjustment-v09|266ST4R4f258SkGznS3Lgi,nds-main-kk-adjustment-v09,266ST4R4f258SkGznS3Lgi,3841,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,K,Existing,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,K.1.2,0. Story,8,,True
nds-main-kk-adjustment-v09|3kJ9C0PvT2TRLUR98QXb3K,nds-main-kk-adjustment-v09,3kJ9C0PvT2TRLUR98QXb3K,3842,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,A,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,A.3.3,0. Story,4,,True
nds-main-kk-adjustment-v09|1A$HqmHX17dOreX$sLTTKk,nds-main-kk-adjustment-v09,1A$HqmHX17dOreX$sLTTKk,3847,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,D,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,D.3.5,0. Story,1,,True
nds-main-kk-adjustment-v09|23m7jH9ePCrQ$KQlUoMcc4,nds-main-kk-adjustment-v09,23m7jH9ePCrQ$KQlUoMcc4,3852,IfcSpace,RETAIL,,,,Retail,RETAIL,C,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,C.3.5,0. Story,1,,True
nds-main-kk-adjustment-v09|2sS08tle1BphqiqJl3OdbR,nds-main-kk-adjustment-v09,2sS08tle1BphqiqJl3OdbR,3853,IfcSpace,RETAIL,,,,Retail,RETAIL,E,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,E.3.1,0. Story,1,,True
nds-main-kk-adjustment-v09|23LauqRpP9NBMb53GEXT0x,nds-main-kk-adjustment-v09,23LauqRpP9NBMb53GEXT0x,3854,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,C,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,C.3.5,0. Story,2,,True
nds-main-kk-adjustment-v09|0YWjiHBkHAjOV1ojV0pfiL,nds-main-kk-adjustment-v09,0YWjiHBkHAjOV1ojV0pfiL,3857,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,C,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,C.3.5,0. Story,4,,True
nds-main-kk-adjustment-v09|1ZUBXpwIjFPwXwc_cZVqWz,nds-main-kk-adjustment-v09,1ZUBXpwIjFPwXwc_cZVqWz,3864,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,I,Existing,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,I.1.7,0. Story,3,,True
nds-main-kk-adjustment-v09|2LFLIN8yXA3ewdrwIlnWXp,nds-main-kk-adjustment-v09,2LFLIN8yXA3ewdrwIlnWXp,3867,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,I,Existing,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,I.1.7,0. Story,5,,True
nds-main-kk-adjustment-v09|3$rpEsTZDBrh6e6rzl3j1C,nds-main-kk-adjustment-v09,3$rpEsTZDBrh6e6rzl3j1C,3870,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,I,Existing,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,I.1.7,0. Story,4,,True
nds-main-kk-adjustment-v09|0SetzGlVr9LQpq7rAuMHL7,nds-main-kk-adjustment-v09,0SetzGlVr9LQpq7rAuMHL7,3871,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,I,Existing,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,I.1.7,0. Story,2,,True
nds-main-kk-adjustment-v09|1IVYpqy$n7zOaNh0yrviL8,nds-main-kk-adjustment-v09,1IVYpqy$n7zOaNh0yrviL8,3872,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,I,Existing,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,I.1.7,0. Story,6,,True
nds-main-kk-adjustment-v09|0Wi8n0iAHEkhsqX6AFhnZb,nds-main-kk-adjustment-v09,0Wi8n0iAHEkhsqX6AFhnZb,3879,IfcSpace,RETAIL,,,,Retail,RETAIL,H,Existing,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,H.1.7,0. Story,1,,True
nds-main-kk-adjustment-v09|35Nz20dFHDFgazE28izpQG,nds-main-kk-adjustment-v09,35Nz20dFHDFgazE28izpQG,3880,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,H,Existing,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,H.1.7,0. Story,2,,True
nds-main-kk-adjustment-v09|0FnrnCvir0c9A5m3PcEQ0h,nds-main-kk-adjustment-v09,0FnrnCvir0c9A5m3PcEQ0h,3883,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,H,Existing,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,H.1.7,0. Story,3,,True
nds-main-kk-adjustment-v09|2UUVTkkC1EpxDd6Jhu3Yg2,nds-main-kk-adjustment-v09,2UUVTkkC1EpxDd6Jhu3Yg2,3886,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,H,Existing,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,H.1.3,0. Story,1,,True
nds-main-kk-adjustment-v09|1uyQ4pQHHEhwOBW151_zSb,nds-main-kk-adjustment-v09,1uyQ4pQHHEhwOBW151_zSb,3889,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,H,Existing,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,H.1.3,0. Story,3,,True
nds-main-kk-adjustment-v09|2oqZZ0pnb9rPBL8cuhDg3N,nds-main-kk-adjustment-v09,2oqZZ0pnb9rPBL8cuhDg3N,3892,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,H,Existing,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,H.1.3,0. Story,6,,True
nds-main-kk-adjustment-v09|39mNohWxb6txAHDs2rLQnK,nds-main-kk-adjustment-v09,39mNohWxb6txAHDs2rLQnK,3895,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,H,Existing,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,H.1.3,0. Story,2,,True
nds-main-kk-adjustment-v09|3w5e2mZBL2xvtfqNT154ha,nds-main-kk-adjustment-v09,3w5e2mZBL2xvtfqNT154ha,3898,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,H,Existing,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,H.1.2,0. Story,5,,True
nds-main-kk-adjustment-v09|2TXhxLIkP4vx8temtqPf$f,nds-main-kk-adjustment-v09,2TXhxLIkP4vx8temtqPf$f,3901,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,H,Existing,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,H.1.2,0. Story,6,,True
nds-main-kk-adjustment-v09|0nHl4GuRvDf8a7FDYQntum,nds-main-kk-adjustment-v09,0nHl4GuRvDf8a7FDYQntum,3908,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,D,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,D.3.5,0. Story,2,,True
nds-main-kk-adjustment-v09|2NzoBLwlz79eJ_kM0XXFx6,nds-main-kk-adjustment-v09,2NzoBLwlz79eJ_kM0XXFx6,3911,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,D,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,D.3.5,0. Story,5,,True
nds-main-kk-adjustment-v09|38fRJxj$fA9BQDKegXGS4x,nds-main-kk-adjustment-v09,38fRJxj$fA9BQDKegXGS4x,3915,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,D,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,D.3.5,0. Story,4,,True
nds-main-kk-adjustment-v09|29iaT_eU1A7QlvpUrKJlS0,nds-main-kk-adjustment-v09,29iaT_eU1A7QlvpUrKJlS0,3918,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,D,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,D.3.4,0. Story,2,,True
nds-main-kk-adjustment-v09|0H0unRwmLA6OPdZ_CSks$E,nds-main-kk-adjustment-v09,0H0unRwmLA6OPdZ_CSks$E,3921,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,D,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,D.3.4,0. Story,3,,True
nds-main-kk-adjustment-v09|2yI$2Hzqz2y86x8PqNmxoA,nds-main-kk-adjustment-v09,2yI$2Hzqz2y86x8PqNmxoA,3925,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,C,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,C.3.5,0. Story,3,,True
nds-main-kk-adjustment-v09|14y5zjJFn5GQvMRfa8t1w3,nds-main-kk-adjustment-v09,14y5zjJFn5GQvMRfa8t1w3,3926,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,D,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,D.3.4,0. Story,5,,True
nds-main-kk-adjustment-v09|2vArcfdsXCVQ89VjRv$A7D,nds-main-kk-adjustment-v09,2vArcfdsXCVQ89VjRv$A7D,3929,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,D,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,D.3.4,0. Story,4,,True
nds-main-kk-adjustment-v09|1zCYQBuKH2efedFXUUxn4H,nds-main-kk-adjustment-v09,1zCYQBuKH2efedFXUUxn4H,3933,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,B,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,B.3.5,0. Story,5,,True
nds-main-kk-adjustment-v09|20XNC0Y2bBfeebdPZuv3AZ,nds-main-kk-adjustment-v09,20XNC0Y2bBfeebdPZuv3AZ,3940,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,I,Existing,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,I.1.8,0. Story,7,,True
nds-main-kk-adjustment-v09|0RqDatkFDElBQNX1Tziw6f,nds-main-kk-adjustment-v09,0RqDatkFDElBQNX1Tziw6f,3941,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,I,Existing,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,I.1.7,0. Story,7,,True
nds-main-kk-adjustment-v09|0FDNLeFmP5EuSZRep90A8l,nds-main-kk-adjustment-v09,0FDNLeFmP5EuSZRep90A8l,3944,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,I,Existing,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,I.1.6,0. Story,7,,True
nds-main-kk-adjustment-v09|0H8rlh3Yj1zA91nKRSvbO_,nds-main-kk-adjustment-v09,0H8rlh3Yj1zA91nKRSvbO_,3947,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,K,Existing,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,K.1.3,0. Story,7,,True
nds-main-kk-adjustment-v09|0fHCoNymTC8ghgN6UBJAAx,nds-main-kk-adjustment-v09,0fHCoNymTC8ghgN6UBJAAx,3951,IfcSpace,INV,,,,polyfunkční dům 2,INV,J,New,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,J.1.1,0. Story,2,,True
nds-main-kk-adjustment-v09|3hzn9vKMXEJh_DokEU$yFv,nds-main-kk-adjustment-v09,3hzn9vKMXEJh_DokEU$yFv,3961,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,D,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,D.3.5,0. Story,3,,True
nds-main-kk-adjustment-v09|3ozY3uQQH4ARX4xI3$AhlW,nds-main-kk-adjustment-v09,3ozY3uQQH4ARX4xI3$AhlW,3914,IfcSpace,BYDLENÍ,,,,Bydlení,BYDLENÍ,D,Existing,Etapa 3,00tMo7QcxqWdIGvc4sMN2A,Building,D.3.7,0. Story,5,,True
nds-main-kk-adjustment-v09|152QBATcX63QZHmP4z3tCt,nds-main-kk-adjustment-v09,152QBATcX63QZHmP4z3tCt,4098,IfcSpace,INV,,,,polyfunkční dům 2,INV,J,New,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,J.1.1,0. Story,2,,True
nds-main-kk-adjustment-v09|3ya0sKmRHEIPK0QfLIAOL7,nds-main-kk-adjustment-v09,3ya0sKmRHEIPK0QfLIAOL7,4101,IfcSpace,INV,,,,polyfunkční dům 2,INV,J,New,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,J.1.1,0. Story,5,,True
nds-main-kk-adjustment-v09|3UWP40fnv4Kh$4w12Eskfa,nds-main-kk-adjustment-v09,3UWP40fnv4Kh$4w12Eskfa,4104,IfcSpace,INV,,,,polyfunkční dům 2,INV,J,New,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,J.1.1,0. Story,6,,True
nds-main-kk-adjustment-v09|0wJEkKz9177QzAkqomz2x7,nds-main-kk-adjustment-v09,0wJEkKz9177QzAkqomz2x7,4110,IfcSpace,INV,,,,polyfunkční dům 2,INV,J,New,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,J.1.1,0. Story,10,,True
nds-main-kk-adjustment-v09|3f7yxoTU5E982EkSQjX$fo,nds-main-kk-adjustment-v09,3f7yxoTU5E982EkSQjX$fo,4113,IfcSpace,INV,,,,polyfunkční dům 2,INV,J,New,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,J.1.1,0. Story,5,,True
nds-main-kk-adjustment-v09|2oNIP_f85C58N39cc3Ct3N,nds-main-kk-adjustment-v09,2oNIP_f85C58N39cc3Ct3N,4118,IfcSpace,INV,,,,polyfunkční dům 2,INV,J,New,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,J.1.1,0. Story,3,,True
nds-main-kk-adjustment-v09|210TQFPer9gfRu9DgjNGw9,nds-main-kk-adjustment-v09,210TQFPer9gfRu9DgjNGw9,4119,IfcSpace,INV,,,,polyfunkční dům 2,INV,J,New,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,J.1.1,0. Story,9,,True
nds-main-kk-adjustment-v09|06Ph5blDj8nPnOUwrjGgDF,nds-main-kk-adjustment-v09,06Ph5blDj8nPnOUwrjGgDF,4124,IfcSpace,INV,,,,polyfunkční dům 2,INV,J,New,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,J.1.1,0. Story,4,,True
nds-main-kk-adjustment-v09|0Y1Qve$_5CxeIv7byUwvF8,nds-main-kk-adjustment-v09,0Y1Qve$_5CxeIv7byUwvF8,4127,IfcSpace,INV,,,,polyfunkční dům 2,INV,J,New,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,J.1.1,0. Story,3,,True
nds-main-kk-adjustment-v09|1i_NDfhhvCS8O4ZOb67lVK,nds-main-kk-adjustment-v09,1i_NDfhhvCS8O4ZOb67lVK,4130,IfcSpace,INV,,,,polyfunkční dům 2,INV,J,New,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,J.1.1,0. Story,3,,True
nds-main-kk-adjustment-v09|0p3r3b8yT3af_L3sKN54$V,nds-main-kk-adjustment-v09,0p3r3b8yT3af_L3sKN54$V,4133,IfcSpace,INV,,,,polyfunkční dům 2,INV,J,New,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,J.1.1,0. Story,3,,True
nds-main-kk-adjustment-v09|2evAjrOBP6ChKA9dKP_0M8,nds-main-kk-adjustment-v09,2evAjrOBP6ChKA9dKP_0M8,4134,IfcSpace,INV,,,,polyfunkční dům 2,INV,J,New,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,J.1.1,0. Story,5,,True
nds-main-kk-adjustment-v09|2BVYOL5hnBSgn6GCI$gb$P,nds-main-kk-adjustment-v09,2BVYOL5hnBSgn6GCI$gb$P,4139,IfcSpace,INV,,,,polyfunkční dům 2,INV,J,New,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,J.1.1,0. Story,3,,True
nds-main-kk-adjustment-v09|0rvuzYJbz5bezHEaDkcziR,nds-main-kk-adjustment-v09,0rvuzYJbz5bezHEaDkcziR,4140,IfcSpace,INV,,,,polyfunkční dům 2,INV,J,New,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,J.1.1,0. Story,2,,True
nds-main-kk-adjustment-v09|23BaSzWW97zPIxak33CrSd,nds-main-kk-adjustment-v09,23BaSzWW97zPIxak33CrSd,4145,IfcSpace,INV,,,,polyfunkční dům 2,INV,J,New,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,J.1.1,0. Story,4,,True
nds-main-kk-adjustment-v09|3ijoWJf6bF5PL5miYvJF2C,nds-main-kk-adjustment-v09,3ijoWJf6bF5PL5miYvJF2C,4148,IfcSpace,INV,,,,polyfunkční dům 2,INV,J,New,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,J.1.1,0. Story,7,,True
nds-main-kk-adjustment-v09|3QVRj4nLn49PwInFbEhBjs,nds-main-kk-adjustment-v09,3QVRj4nLn49PwInFbEhBjs,4151,IfcSpace,INV,,,,polyfunkční dům 2,INV,J,New,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,J.1.1,0. Story,4,,True
nds-main-kk-adjustment-v09|09tYOHcobFb8YJ_D0_cTfw,nds-main-kk-adjustment-v09,09tYOHcobFb8YJ_D0_cTfw,4154,IfcSpace,INV,,,,polyfunkční dům 2,INV,J,New,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,J.1.1,0. Story,7,,True
nds-main-kk-adjustment-v09|0aL85PEBDDDuD$YQseecvi,nds-main-kk-adjustment-v09,0aL85PEBDDDuD$YQseecvi,4158,IfcSpace,INV,,,,polyfunkční dům 2,INV,J,New,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,J.1.1,0. Story,1,,True
nds-main-kk-adjustment-v09|0bb4ZM1Tv0jfrfNoG_9JG0,nds-main-kk-adjustment-v09,0bb4ZM1Tv0jfrfNoG_9JG0,4107,IfcSpace,INV,,,,polyfunkční dům 2,INV,J,New,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,J.1.1,0. Story,4,,True
