ElementKey,ModelId,GlobalId,ExpressId,IfcClass,Name,Description,ObjectType,PredefinedType,TypeName,Function,Block,Status,Phase,BuildingId,BuildingName,ArchicadId,Storey,StoreyCalculated,Materials,HasRepresentation
nds-main-general-v08|2vTscDYnzE4xDLozxfEj2j,nds-main-general-v08,2vTscDYnzE4xDLozxfEj2j,4097,IfcBuildingElementProxy,C,,,,GENERIC - STRUCTURAL,,C,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,C,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|1gAYUnl516shY5hoz5ZsRv,nds-main-general-v08,1gAYUnl516shY5hoz5ZsRv,4103,IfcBuildingElementProxy,C,,,,GENERIC - STRUCTURAL,,C,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,C,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|0F07o4LZr8NRZ7RpKyFcol,nds-main-general-v08,0F07o4LZr8NRZ7RpKyFcol,4106,IfcBuildingElementProxy,C,,,,GENERIC - STRUCTURAL,,C,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,C,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|0e76O1KG59F8dp8JP95Vc0,nds-main-general-v08,0e76O1KG59F8dp8JP95Vc0,4109,IfcBuildingElementProxy,C,,,,GENERIC - STRUCTURAL,,C,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,C,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|1dZ7H5lEHEz9nKaxgo$$z6,nds-main-general-v08,1dZ7H5lEHEz9nKaxgo$$z6,4112,IfcBuildingElementProxy,I,,,,GENERIC - STRUCTURAL,,I,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,I,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|3BfXcnynTFPf6H4_k6Aomf,nds-main-general-v08,3BfXcnynTFPf6H4_k6Aomf,4115,IfcBuildingElementProxy,I,,,,GENERIC - STRUCTURAL,,I,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,I,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|0WLCLn4Ij6wOoet4qw4Tqo,nds-main-general-v08,0WLCLn4Ij6wOoet4qw4Tqo,4100,IfcBuildingElementProxy,C,,,,GENERIC - STRUCTURAL,,C,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,C,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|30KtFn_4f7QAfclAX4q9hE,nds-main-general-v08,30KtFn_4f7QAfclAX4q9hE,4178,IfcBuildingElementProxy,J,,,,DŘEVO,INV,J,Existing,Etapa 1,00tMo7QcxqWdIGvc4sMN2A,Building,J,0. Story,1,DŘEVO,True
nds-main-general-v08|3eOmHy6g9DcwBN8ZPKKLRO,nds-main-general-v08,3eOmHy6g9DcwBN8ZPKKLRO,4181,IfcBuildingElementProxy,E,,,,DŘEVO,,E,New,,00tMo7QcxqWdIGvc4sMN2A,Building,E,0. Story,,DŘEVO,True
nds-main-general-v08|03Sd9u5NTBDPd3UREZDIW$,nds-main-general-v08,03Sd9u5NTBDPd3UREZDIW$,4196,IfcBuildingElementProxy,H,,,,Glass,,H,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,H,0. Story,,Glass,True
nds-main-general-v08|0S0oJR_6b4kepnQ$vrZWHH,nds-main-general-v08,0S0oJR_6b4kepnQ$vrZWHH,4192,IfcBuildingElementProxy,J,,,,GENERIC - STRUCTURAL,,J,New,,00tMo7QcxqWdIGvc4sMN2A,Building,J,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|0ZFvk_QiX9e9eujMoyAWoA,nds-main-general-v08,0ZFvk_QiX9e9eujMoyAWoA,4189,IfcBuildingElementProxy,G,,,,GENERIC - STRUCTURAL,,G,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,G,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|1LVDiAKdz3JPW4n2J3nrza,nds-main-general-v08,1LVDiAKdz3JPW4n2J3nrza,4184,IfcBuildingElementProxy,G,,,,GENERIC - STRUCTURAL,,G,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,G,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|3YWC6MvoHE89oSDyTXImhN,nds-main-general-v08,3YWC6MvoHE89oSDyTXImhN,4203,IfcBuildingElementProxy,F,,,,Glass,,F,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,F,0. Story,,Glass,True
nds-main-general-v08|0VeYlSYMr12fzowUPFD8qh,nds-main-general-v08,0VeYlSYMr12fzowUPFD8qh,4202,IfcBuildingElementProxy,H,,,,Glass,,H,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,H,0. Story,,Glass,True
nds-main-general-v08|2GwQ3SlFP2wBFnbtBB1$Qo,nds-main-general-v08,2GwQ3SlFP2wBFnbtBB1$Qo,4201,IfcBuildingElementProxy,K,,,,GENERIC - STRUCTURAL,,K,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,K,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|1K8Ie5IGfFeQSgVJokdVi_,nds-main-general-v08,1K8Ie5IGfFeQSgVJokdVi_,4209,IfcBuildingElementProxy,I,,,,Glass,,I,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,I,0. Story,,Glass,True
nds-main-general-v08|0HzQwb35P1gf_PvjifGIUT,nds-main-general-v08,0HzQwb35P1gf_PvjifGIUT,4219,IfcBuildingElementProxy,E,,,,DŘEVO,,E,New,,00tMo7QcxqWdIGvc4sMN2A,Building,E,0. Story,,DŘEVO,True
nds-main-general-v08|0fMiIEC5X8oQ2XK3704uLP,nds-main-general-v08,0fMiIEC5X8oQ2XK3704uLP,4222,IfcBuildingElementProxy,H,,,,Glass,,H,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,H,0. Story,,Glass,True
nds-main-general-v08|2whLEH_mH0CeAYvpF1jd1u,nds-main-general-v08,2whLEH_mH0CeAYvpF1jd1u,4216,IfcBuildingElementProxy,F,,,,GENERIC - STRUCTURAL,,F,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,F,0. Story,,GENERIC - STRUCTURAL,True
nds-main-general-v08|2idhqWvE91sxFlfY_XJ78n,nds-main-general-v08,2idhqWvE91sxFlfY_XJ78n,4215,IfcBuildingElementProxy,G,,,,Zemina - Rostlý terén,,G,Existing,,00tMo7QcxqWdIGvc4sMN2A,Building,G,0. Story,,Zemina - Rostlý terén,True
nds-main-general-v08|2UN2MAEyIzCKzicd3LxmnK,nds-main-general-v08,2UN2MAEyIzCKzicd3LxmnK,17330,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|2Nj2F7Ej3sCY7ijpM09te6,nds-main-general-v08,2Nj2F7Ej3sCY7ijpM09te6,17543,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|3TUMJV51JscpOBJ8VqQuVq,nds-main-general-v08,3TUMJV51JscpOBJ8VqQuVq,17549,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|0B596MwdmCLd3FpZE_Jtl$,nds-main-general-v08,0B596MwdmCLd3FpZE_Jtl$,17547,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|3vQ6TO38DT6bOh6zad5Qim,nds-main-general-v08,3vQ6TO38DT6bOh6zad5Qim,17634,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|3X2W72YDda5o1aTMs1wUCc,nds-main-general-v08,3X2W72YDda5o1aTMs1wUCc,17688,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|27VKDusL36UX8MjUR6nu2_,nds-main-general-v08,27VKDusL36UX8MjUR6nu2_,17713,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|0BHiZ4axWV$H0yZLlZJut3,nds-main-general-v08,0BHiZ4axWV$H0yZLlZJut3,17800,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|3dzskfYUg3bVjVq5DfoGwn,nds-main-general-v08,3dzskfYUg3bVjVq5DfoGwn,17798,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|1PnIv$zm18ZKo5YWHcA4SA,nds-main-general-v08,1PnIv$zm18ZKo5YWHcA4SA,17938,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|2iys6vRW3MY1OFQesvbx9q,nds-main-general-v08,2iys6vRW3MY1OFQesvbx9q,17966,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|3SChDCGOjs23D6PFd4gUEh,nds-main-general-v08,3SChDCGOjs23D6PFd4gUEh,18028,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|2ZSQaNBj8Jmgi4YzqWZZd6,nds-main-general-v08,2ZSQaNBj8Jmgi4YzqWZZd6,18030,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|1y1rg_D4bMVuLCb5xVprew,nds-main-general-v08,1y1rg_D4bMVuLCb5xVprew,18032,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|1taGch1AXkJ4iA3BPwpfBs,nds-main-general-v08,1taGch1AXkJ4iA3BPwpfBs,18043,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|2zHcz2kEpnbSsVcpLmsuzP,nds-main-general-v08,2zHcz2kEpnbSsVcpLmsuzP,18047,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|0fJ_lnw65fYY2VsXsWGAj4,nds-main-general-v08,0fJ_lnw65fYY2VsXsWGAj4,18049,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|1iQn1xQfUMCl5D0Jn6l_A6,nds-main-general-v08,1iQn1xQfUMCl5D0Jn6l_A6,18051,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|0d0KP2j8YMwjaf8QyIJsFH,nds-main-general-v08,0d0KP2j8YMwjaf8QyIJsFH,18090,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|29xQ5XBGsxl1Qc$NF0L6WI,nds-main-general-v08,29xQ5XBGsxl1Qc$NF0L6WI,18231,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|1wXzfjc3s$3uI8NlF3Q$Qy,nds-main-general-v08,1wXzfjc3s$3uI8NlF3Q$Qy,18335,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|0gvgUrtyYap5lJtOQ$fmyy,nds-main-general-v08,0gvgUrtyYap5lJtOQ$fmyy,18403,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|203PF2cyoEQbm8ChuU7ftN,nds-main-general-v08,203PF2cyoEQbm8ChuU7ftN,18462,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|2mklWKPWkgiVfCiLlrlI2u,nds-main-general-v08,2mklWKPWkgiVfCiLlrlI2u,18637,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|07$ELFVomnikFMuN$3Phu3,nds-main-general-v08,07$ELFVomnikFMuN$3Phu3,18639,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|1sJ3uYPDL8T6YSMQAOrm31,nds-main-general-v08,1sJ3uYPDL8T6YSMQAOrm31,18642,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|2xKaBFKWnT2SNdqBq156RP,nds-main-general-v08,2xKaBFKWnT2SNdqBq156RP,18773,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|3TeSLqdiAmn4smVylRUTIZ,nds-main-general-v08,3TeSLqdiAmn4smVylRUTIZ,18775,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|1p3iahfc4exBE2GiYOzZpk,nds-main-general-v08,1p3iahfc4exBE2GiYOzZpk,18825,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|27ZZDJja4tCFh7N4gPvPbp,nds-main-general-v08,27ZZDJja4tCFh7N4gPvPbp,18870,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|0umAVgPHQ7miKOZissTzxV,nds-main-general-v08,0umAVgPHQ7miKOZissTzxV,18873,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|0b3yAjNiqmI$oJvUySR554,nds-main-general-v08,0b3yAjNiqmI$oJvUySR554,18895,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|1$in_YnzZMTtwgVllolIES,nds-main-general-v08,1$in_YnzZMTtwgVllolIES,18898,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|0CpNuj_XgVEbuTrCCOcG79,nds-main-general-v08,0CpNuj_XgVEbuTrCCOcG79,18901,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|1$MOuVtacPhNL1cQt1KDWs,nds-main-general-v08,1$MOuVtacPhNL1cQt1KDWs,18923,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|2WCUXVBJbflUM1MyiMIIWa,nds-main-general-v08,2WCUXVBJbflUM1MyiMIIWa,18999,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|3mLx$$xyqnFJaGjZ56HME$,nds-main-general-v08,3mLx$$xyqnFJaGjZ56HME$,19150,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|0tk$5fEBm4fJ99KPairht9,nds-main-general-v08,0tk$5fEBm4fJ99KPairht9,19211,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|06Y7Rd8KkE5x3yzGN9v6mF,nds-main-general-v08,06Y7Rd8KkE5x3yzGN9v6mF,19214,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|2tMtikmDNEgDMzc8KmSQ5E,nds-main-general-v08,2tMtikmDNEgDMzc8KmSQ5E,19313,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|1p9UzQjuA5LcZw0k5qGY9U,nds-main-general-v08,1p9UzQjuA5LcZw0k5qGY9U,19400,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|3n73K9vrZgHeYIEn$NFzWd,nds-main-general-v08,3n73K9vrZgHeYIEn$NFzWd,19609,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|3MI0iOz39HutWz6VHS9$Ef,nds-main-general-v08,3MI0iOz39HutWz6VHS9$Ef,19612,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|0MUWTvbNczDnW3F0g_fnBT,nds-main-general-v08,0MUWTvbNczDnW3F0g_fnBT,19637,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|2$tOjBufjV9XeP1RnpjBtO,nds-main-general-v08,2$tOjBufjV9XeP1RnpjBtO,19640,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|3iYeyatQMd_mCA83qHOnsK,nds-main-general-v08,3iYeyatQMd_mCA83qHOnsK,19661,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|1pm9bDkfPKO2ovZOZk9bm2,nds-main-general-v08,1pm9bDkfPKO2ovZOZk9bm2,19665,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|3rsIXNBv6OJjbJObC0xD9R,nds-main-general-v08,3rsIXNBv6OJjbJObC0xD9R,19706,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|3VZfFKVdt8mNQbBED79zij,nds-main-general-v08,3VZfFKVdt8mNQbBED79zij,19708,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|0gbyIKJqiZQmFzux9j57E$,nds-main-general-v08,0gbyIKJqiZQmFzux9j57E$,19663,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|0URGdEUEgPp5TMgIJl$HW7,nds-main-general-v08,0URGdEUEgPp5TMgIJl$HW7,19777,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|0p837TBnhMAsUDAhTJTMEY,nds-main-general-v08,0p837TBnhMAsUDAhTJTMEY,19782,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|2AnSwXzbakzeQ7Bd5XaDPm,nds-main-general-v08,2AnSwXzbakzeQ7Bd5XaDPm,19825,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|2yE3$VxnvwDSgj7JsiMeCB,nds-main-general-v08,2yE3$VxnvwDSgj7JsiMeCB,19868,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|3P9yHiw6NPcLwrhQ6oVOLD,nds-main-general-v08,3P9yHiw6NPcLwrhQ6oVOLD,19902,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|22aSCBgJg$ij85tRiRozTp,nds-main-general-v08,22aSCBgJg$ij85tRiRozTp,19900,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|25tKfN53sIr8YEQxxVcnqV,nds-main-general-v08,25tKfN53sIr8YEQxxVcnqV,20079,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|1SZ3t6tBZUZuCyb26UQBQa,nds-main-general-v08,1SZ3t6tBZUZuCyb26UQBQa,20077,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|1anqAOLd1yaHxfHBmnP7U1,nds-main-general-v08,1anqAOLd1yaHxfHBmnP7U1,20211,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|1CFrt16ouePUjQWMIsaxS0,nds-main-general-v08,1CFrt16ouePUjQWMIsaxS0,20240,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|3Nz7D2b$$K$jIBOdwn3NBy,nds-main-general-v08,3Nz7D2b$$K$jIBOdwn3NBy,20244,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|1B9fAgUNPUzH2bylLU_z5p,nds-main-general-v08,1B9fAgUNPUzH2bylLU_z5p,20354,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|06LEScKcoQ7Vz77Su0kMlI,nds-main-general-v08,06LEScKcoQ7Vz77Su0kMlI,20401,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|1IgUrkd0LIqSMjEMl1zM26,nds-main-general-v08,1IgUrkd0LIqSMjEMl1zM26,20423,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|3_g32WY4YGAg6mL4EWyojp,nds-main-general-v08,3_g32WY4YGAg6mL4EWyojp,20470,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|00YeYTHbh00gij_f7VwtjF,nds-main-general-v08,00YeYTHbh00gij_f7VwtjF,20517,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|0dH$s3hRR7VL2I_3l3m92f,nds-main-general-v08,0dH$s3hRR7VL2I_3l3m92f,20711,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|1Ku1FSK2OVoAFRjJEaCN7y,nds-main-general-v08,1Ku1FSK2OVoAFRjJEaCN7y,20713,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|3rB0D8G0nmFg2pjMiXdqv_,nds-main-general-v08,3rB0D8G0nmFg2pjMiXdqv_,20799,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|1x_IDXG3ujOINACzWT6uA8,nds-main-general-v08,1x_IDXG3ujOINACzWT6uA8,20921,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|0DKPN30HFsf7Hq3khvqJOQ,nds-main-general-v08,0DKPN30HFsf7Hq3khvqJOQ,20927,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|2ReMKLlDHvt3D2l61KXUoo,nds-main-general-v08,2ReMKLlDHvt3D2l61KXUoo,20946,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|3oEycej2dJysOx6OJgweTQ,nds-main-general-v08,3oEycej2dJysOx6OJgweTQ,20944,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|3x8dVV6dJIO1qa8h8IxMp4,nds-main-general-v08,3x8dVV6dJIO1qa8h8IxMp4,21035,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|3ov0abJwfUPSrk0xEVO7tn,nds-main-general-v08,3ov0abJwfUPSrk0xEVO7tn,21033,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|2hLb$AU77D3tW0finkeW1p,nds-main-general-v08,2hLb$AU77D3tW0finkeW1p,21082,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|280od_9z$s4qTl8esiohKz,nds-main-general-v08,280od_9z$s4qTl8esiohKz,21125,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|1t3yuggrIWLGN8R8Ntcues,nds-main-general-v08,1t3yuggrIWLGN8R8Ntcues,21239,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|2cXO1CLPASFF5lsHtWyUd4,nds-main-general-v08,2cXO1CLPASFF5lsHtWyUd4,21237,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|0dSJQyn9esRNkTu63HR1PQ,nds-main-general-v08,0dSJQyn9esRNkTu63HR1PQ,21261,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|2Dly3DjxD4UzMsjMwBZF38,nds-main-general-v08,2Dly3DjxD4UzMsjMwBZF38,21286,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|36dgXuW4cXEPOzML0M8oGq,nds-main-general-v08,36dgXuW4cXEPOzML0M8oGq,21288,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|25DNSYI1zcaadcfSickcrB,nds-main-general-v08,25DNSYI1zcaadcfSickcrB,21276,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|3N5ugUFawSO1v98zACgyzA,nds-main-general-v08,3N5ugUFawSO1v98zACgyzA,21386,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|3IrQoRFDrVmG6YDIt0Duuo,nds-main-general-v08,3IrQoRFDrVmG6YDIt0Duuo,21519,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|2ObqUZrLwOwPdsDqY5esS5,nds-main-general-v08,2ObqUZrLwOwPdsDqY5esS5,21523,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|05ANwGsNsI8Io$YHi8JLDz,nds-main-general-v08,05ANwGsNsI8Io$YHi8JLDz,21624,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|1HuAOBCg8WsprLPgHEWPju,nds-main-general-v08,1HuAOBCg8WsprLPgHEWPju,21642,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|3N1o7ZGZhuDypmXOLE8ka0,nds-main-general-v08,3N1o7ZGZhuDypmXOLE8ka0,21712,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|0TonvANkoXDyxNqy16nEj_,nds-main-general-v08,0TonvANkoXDyxNqy16nEj_,22104,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|1T8Ubq9x2EF1ic1$Lx_qF9,nds-main-general-v08,1T8Ubq9x2EF1ic1$Lx_qF9,22190,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|0lSw5K3zMe_eXVAzW4Lwmb,nds-main-general-v08,0lSw5K3zMe_eXVAzW4Lwmb,22278,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|0kA48oLnjIQ_6VOFc6ggJc,nds-main-general-v08,0kA48oLnjIQ_6VOFc6ggJc,22440,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|0_gqvRnM_nzvUKEyl8SOIu,nds-main-general-v08,0_gqvRnM_nzvUKEyl8SOIu,22554,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|02cb6_IWr36mQiZSrghB06,nds-main-general-v08,02cb6_IWr36mQiZSrghB06,22628,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|0EnT0kBhC1JmHpHUEobd$z,nds-main-general-v08,0EnT0kBhC1JmHpHUEobd$z,22673,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|3o553jNRLyKyOtiPqWGmkC,nds-main-general-v08,3o553jNRLyKyOtiPqWGmkC,22690,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|1Htkam0O$jCCez38gJv7tH,nds-main-general-v08,1Htkam0O$jCCez38gJv7tH,22719,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|13szu_SjcdCRxFyMcA8TDW,nds-main-general-v08,13szu_SjcdCRxFyMcA8TDW,22783,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|1cMEWwJdhx3Y_48OeKmqtk,nds-main-general-v08,1cMEWwJdhx3Y_48OeKmqtk,22933,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|1$VsbPUr_u2SVzfQ1CAdYt,nds-main-general-v08,1$VsbPUr_u2SVzfQ1CAdYt,22949,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|1f1GJ$uCfHhClzGIhXp$Nt,nds-main-general-v08,1f1GJ$uCfHhClzGIhXp$Nt,23027,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|28g9_n23373iW7nhNdi8N$,nds-main-general-v08,28g9_n23373iW7nhNdi8N$,23467,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|3ESNJqj3XAJ_o3vpZUVGvO,nds-main-general-v08,3ESNJqj3XAJ_o3vpZUVGvO,23469,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|0UC748$3ERfpuYhRhLLfTg,nds-main-general-v08,0UC748$3ERfpuYhRhLLfTg,23578,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|3WGKUa1qVI3TuNFWs1hN4X,nds-main-general-v08,3WGKUa1qVI3TuNFWs1hN4X,23581,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|2yDKJFXvhwAxyUrrLggeVb,nds-main-general-v08,2yDKJFXvhwAxyUrrLggeVb,23684,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|0ADFQCnykCed4yREfd8zL3,nds-main-general-v08,0ADFQCnykCed4yREfd8zL3,23804,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|3s9FyWLwNn3$lHARVf3H$Q,nds-main-general-v08,3s9FyWLwNn3$lHARVf3H$Q,23801,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|3rSXNijn1Yd1V_Xbcwa4U6,nds-main-general-v08,3rSXNijn1Yd1V_Xbcwa4U6,23903,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|0O0meT2vT8RBjz9BtqGShL,nds-main-general-v08,0O0meT2vT8RBjz9BtqGShL,23909,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|163p9vuI33WkV9$s8ppqYZ,nds-main-general-v08,163p9vuI33WkV9$s8ppqYZ,23977,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|2NgKb$u3XJ4ygACs0WyT9e,nds-main-general-v08,2NgKb$u3XJ4ygACs0WyT9e,23994,IfcVirtualElement,,,,,,,,,,,,,,,,False
nds-main-general-v08|3a1awVkxpN3jxjLwdrmtSt,nds-main-general-v08,3a1awVkxpN3jxjLwdrmtSt,23997,IfcVirtualElement,,,,,,,,,,,,,,,,False
