ElementKey,ModelId,GlobalId,ExpressId,IfcClass,Name,Description,ObjectType,PredefinedType,TypeName,Function,Materials,HasRepresentation
nds-main-v01|0fJ_lnw65fYY2VsXsWGAj4,nds-main-v01,0fJ_lnw65fYY2VsXsWGAj4,13116,IfcVirtualElement,,,,,,,,False
nds-main-v01|2zHcz2kEpnbSsVcpLmsuzP,nds-main-v01,2zHcz2kEpnbSsVcpLmsuzP,13119,IfcVirtualElement,,,,,,,,False
nds-main-v01|1iQn1xQfUMCl5D0Jn6l_A6,nds-main-v01,1iQn1xQfUMCl5D0Jn6l_A6,13122,IfcVirtualElement,,,,,,,,False
nds-main-v01|3SChDCGOjs23D6PFd4gUEh,nds-main-v01,3SChDCGOjs23D6PFd4gUEh,13140,IfcVirtualElement,,,,,,,,False
nds-main-v01|2ZSQaNBj8Jmgi4YzqWZZd6,nds-main-v01,2ZSQaNBj8Jmgi4YzqWZZd6,13143,IfcVirtualElement,,,,,,,,False
nds-main-v01|1y1rg_D4bMVuLCb5xVprew,nds-main-v01,1y1rg_D4bMVuLCb5xVprew,13145,IfcVirtualElement,,,,,,,,False
nds-main-v01|0d0KP2j8YMwjaf8QyIJsFH,nds-main-v01,0d0KP2j8YMwjaf8QyIJsFH,13158,IfcVirtualElement,,,,,,,,False
nds-main-v01|29xQ5XBGsxl1Qc$NF0L6WI,nds-main-v01,29xQ5XBGsxl1Qc$NF0L6WI,13195,IfcVirtualElement,,,,,,,,False
nds-main-v01|1wXzfjc3s$3uI8NlF3Q$Qy,nds-main-v01,1wXzfjc3s$3uI8NlF3Q$Qy,13218,IfcVirtualElement,,,,,,,,False
nds-main-v01|0gvgUrtyYap5lJtOQ$fmyy,nds-main-v01,0gvgUrtyYap5lJtOQ$fmyy,13241,IfcVirtualElement,,,,,,,,False
nds-main-v01|203PF2cyoEQbm8ChuU7ftN,nds-main-v01,203PF2cyoEQbm8ChuU7ftN,13265,IfcVirtualElement,,,,,,,,False
nds-main-v01|2mklWKPWkgiVfCiLlrlI2u,nds-main-v01,2mklWKPWkgiVfCiLlrlI2u,13285,IfcVirtualElement,,,,,,,,False
nds-main-v01|1sJ3uYPDL8T6YSMQAOrm31,nds-main-v01,1sJ3uYPDL8T6YSMQAOrm31,13289,IfcVirtualElement,,,,,,,,False
nds-main-v01|07$ELFVomnikFMuN$3Phu3,nds-main-v01,07$ELFVomnikFMuN$3Phu3,13287,IfcVirtualElement,,,,,,,,False
nds-main-v01|3TeSLqdiAmn4smVylRUTIZ,nds-main-v01,3TeSLqdiAmn4smVylRUTIZ,13354,IfcVirtualElement,,,,,,,,False
nds-main-v01|2xKaBFKWnT2SNdqBq156RP,nds-main-v01,2xKaBFKWnT2SNdqBq156RP,13356,IfcVirtualElement,,,,,,,,False
nds-main-v01|1p3iahfc4exBE2GiYOzZpk,nds-main-v01,1p3iahfc4exBE2GiYOzZpk,13366,IfcVirtualElement,,,,,,,,False
nds-main-v01|0umAVgPHQ7miKOZissTzxV,nds-main-v01,0umAVgPHQ7miKOZissTzxV,13392,IfcVirtualElement,,,,,,,,False
nds-main-v01|27ZZDJja4tCFh7N4gPvPbp,nds-main-v01,27ZZDJja4tCFh7N4gPvPbp,13394,IfcVirtualElement,,,,,,,,False
nds-main-v01|1$in_YnzZMTtwgVllolIES,nds-main-v01,1$in_YnzZMTtwgVllolIES,13404,IfcVirtualElement,,,,,,,,False
nds-main-v01|0b3yAjNiqmI$oJvUySR554,nds-main-v01,0b3yAjNiqmI$oJvUySR554,13406,IfcVirtualElement,,,,,,,,False
nds-main-v01|0CpNuj_XgVEbuTrCCOcG79,nds-main-v01,0CpNuj_XgVEbuTrCCOcG79,13408,IfcVirtualElement,,,,,,,,False
nds-main-v01|1$MOuVtacPhNL1cQt1KDWs,nds-main-v01,1$MOuVtacPhNL1cQt1KDWs,13419,IfcVirtualElement,,,,,,,,False
nds-main-v01|2WCUXVBJbflUM1MyiMIIWa,nds-main-v01,2WCUXVBJbflUM1MyiMIIWa,13454,IfcVirtualElement,,,,,,,,False
nds-main-v01|3mLx$$xyqnFJaGjZ56HME$,nds-main-v01,3mLx$$xyqnFJaGjZ56HME$,13524,IfcVirtualElement,,,,,,,,False
nds-main-v01|0tk$5fEBm4fJ99KPairht9,nds-main-v01,0tk$5fEBm4fJ99KPairht9,13544,IfcVirtualElement,,,,,,,,False
nds-main-v01|06Y7Rd8KkE5x3yzGN9v6mF,nds-main-v01,06Y7Rd8KkE5x3yzGN9v6mF,13547,IfcVirtualElement,,,,,,,,False
nds-main-v01|2tMtikmDNEgDMzc8KmSQ5E,nds-main-v01,2tMtikmDNEgDMzc8KmSQ5E,13584,IfcVirtualElement,,,,,,,,False
nds-main-v01|1p9UzQjuA5LcZw0k5qGY9U,nds-main-v01,1p9UzQjuA5LcZw0k5qGY9U,13612,IfcVirtualElement,,,,,,,,False
nds-main-v01|3n73K9vrZgHeYIEn$NFzWd,nds-main-v01,3n73K9vrZgHeYIEn$NFzWd,13691,IfcVirtualElement,,,,,,,,False
nds-main-v01|0p837TBnhMAsUDAhTJTMEY,nds-main-v01,0p837TBnhMAsUDAhTJTMEY,13707,IfcVirtualElement,,,,,,,,False
nds-main-v01|0URGdEUEgPp5TMgIJl$HW7,nds-main-v01,0URGdEUEgPp5TMgIJl$HW7,13705,IfcVirtualElement,,,,,,,,False
nds-main-v01|2yE3$VxnvwDSgj7JsiMeCB,nds-main-v01,2yE3$VxnvwDSgj7JsiMeCB,13709,IfcVirtualElement,,,,,,,,False
nds-main-v01|3MI0iOz39HutWz6VHS9$Ef,nds-main-v01,3MI0iOz39HutWz6VHS9$Ef,13697,IfcVirtualElement,,,,,,,,False
nds-main-v01|2$tOjBufjV9XeP1RnpjBtO,nds-main-v01,2$tOjBufjV9XeP1RnpjBtO,13719,IfcVirtualElement,,,,,,,,False
nds-main-v01|3iYeyatQMd_mCA83qHOnsK,nds-main-v01,3iYeyatQMd_mCA83qHOnsK,13734,IfcVirtualElement,,,,,,,,False
nds-main-v01|0MUWTvbNczDnW3F0g_fnBT,nds-main-v01,0MUWTvbNczDnW3F0g_fnBT,13722,IfcVirtualElement,,,,,,,,False
nds-main-v01|0gbyIKJqiZQmFzux9j57E$,nds-main-v01,0gbyIKJqiZQmFzux9j57E$,13737,IfcVirtualElement,,,,,,,,False
nds-main-v01|1pm9bDkfPKO2ovZOZk9bm2,nds-main-v01,1pm9bDkfPKO2ovZOZk9bm2,13731,IfcVirtualElement,,,,,,,,False
nds-main-v01|3VZfFKVdt8mNQbBED79zij,nds-main-v01,3VZfFKVdt8mNQbBED79zij,13756,IfcVirtualElement,,,,,,,,False
nds-main-v01|3rsIXNBv6OJjbJObC0xD9R,nds-main-v01,3rsIXNBv6OJjbJObC0xD9R,13754,IfcVirtualElement,,,,,,,,False
nds-main-v01|2AnSwXzbakzeQ7Bd5XaDPm,nds-main-v01,2AnSwXzbakzeQ7Bd5XaDPm,13801,IfcVirtualElement,,,,,,,,False
nds-main-v01|06LEScKcoQ7Vz77Su0kMlI,nds-main-v01,06LEScKcoQ7Vz77Su0kMlI,13812,IfcVirtualElement,,,,,,,,False
nds-main-v01|3P9yHiw6NPcLwrhQ6oVOLD,nds-main-v01,3P9yHiw6NPcLwrhQ6oVOLD,13814,IfcVirtualElement,,,,,,,,False
nds-main-v01|22aSCBgJg$ij85tRiRozTp,nds-main-v01,22aSCBgJg$ij85tRiRozTp,13837,IfcVirtualElement,,,,,,,,False
nds-main-v01|1SZ3t6tBZUZuCyb26UQBQa,nds-main-v01,1SZ3t6tBZUZuCyb26UQBQa,13918,IfcVirtualElement,,,,,,,,False
nds-main-v01|25tKfN53sIr8YEQxxVcnqV,nds-main-v01,25tKfN53sIr8YEQxxVcnqV,13917,IfcVirtualElement,,,,,,,,False
nds-main-v01|1anqAOLd1yaHxfHBmnP7U1,nds-main-v01,1anqAOLd1yaHxfHBmnP7U1,13966,IfcVirtualElement,,,,,,,,False
nds-main-v01|3Nz7D2b$$K$jIBOdwn3NBy,nds-main-v01,3Nz7D2b$$K$jIBOdwn3NBy,13977,IfcVirtualElement,,,,,,,,False
nds-main-v01|1CFrt16ouePUjQWMIsaxS0,nds-main-v01,1CFrt16ouePUjQWMIsaxS0,13979,IfcVirtualElement,,,,,,,,False
nds-main-v01|1B9fAgUNPUzH2bylLU_z5p,nds-main-v01,1B9fAgUNPUzH2bylLU_z5p,14020,IfcVirtualElement,,,,,,,,False
nds-main-v01|1IgUrkd0LIqSMjEMl1zM26,nds-main-v01,1IgUrkd0LIqSMjEMl1zM26,14034,IfcVirtualElement,,,,,,,,False
nds-main-v01|3_g32WY4YGAg6mL4EWyojp,nds-main-v01,3_g32WY4YGAg6mL4EWyojp,14072,IfcVirtualElement,,,,,,,,False
nds-main-v01|00YeYTHbh00gij_f7VwtjF,nds-main-v01,00YeYTHbh00gij_f7VwtjF,14092,IfcVirtualElement,,,,,,,,False
nds-main-v01|1Ku1FSK2OVoAFRjJEaCN7y,nds-main-v01,1Ku1FSK2OVoAFRjJEaCN7y,14174,IfcVirtualElement,,,,,,,,False
nds-main-v01|3rB0D8G0nmFg2pjMiXdqv_,nds-main-v01,3rB0D8G0nmFg2pjMiXdqv_,14197,IfcVirtualElement,,,,,,,,False
nds-main-v01|2ReMKLlDHvt3D2l61KXUoo,nds-main-v01,2ReMKLlDHvt3D2l61KXUoo,14223,IfcVirtualElement,,,,,,,,False
nds-main-v01|3oEycej2dJysOx6OJgweTQ,nds-main-v01,3oEycej2dJysOx6OJgweTQ,14225,IfcVirtualElement,,,,,,,,False
nds-main-v01|280od_9z$s4qTl8esiohKz,nds-main-v01,280od_9z$s4qTl8esiohKz,14242,IfcVirtualElement,,,,,,,,False
nds-main-v01|1x_IDXG3ujOINACzWT6uA8,nds-main-v01,1x_IDXG3ujOINACzWT6uA8,14262,IfcVirtualElement,,,,,,,,False
nds-main-v01|0DKPN30HFsf7Hq3khvqJOQ,nds-main-v01,0DKPN30HFsf7Hq3khvqJOQ,14264,IfcVirtualElement,,,,,,,,False
nds-main-v01|2hLb$AU77D3tW0finkeW1p,nds-main-v01,2hLb$AU77D3tW0finkeW1p,14273,IfcVirtualElement,,,,,,,,False
nds-main-v01|0dH$s3hRR7VL2I_3l3m92f,nds-main-v01,0dH$s3hRR7VL2I_3l3m92f,14280,IfcVirtualElement,,,,,,,,False
nds-main-v01|3x8dVV6dJIO1qa8h8IxMp4,nds-main-v01,3x8dVV6dJIO1qa8h8IxMp4,14308,IfcVirtualElement,,,,,,,,False
nds-main-v01|3ov0abJwfUPSrk0xEVO7tn,nds-main-v01,3ov0abJwfUPSrk0xEVO7tn,14310,IfcVirtualElement,,,,,,,,False
nds-main-v01|25DNSYI1zcaadcfSickcrB,nds-main-v01,25DNSYI1zcaadcfSickcrB,14351,IfcVirtualElement,,,,,,,,False
nds-main-v01|0dSJQyn9esRNkTu63HR1PQ,nds-main-v01,0dSJQyn9esRNkTu63HR1PQ,14357,IfcVirtualElement,,,,,,,,False
nds-main-v01|1t3yuggrIWLGN8R8Ntcues,nds-main-v01,1t3yuggrIWLGN8R8Ntcues,14378,IfcVirtualElement,,,,,,,,False
nds-main-v01|2cXO1CLPASFF5lsHtWyUd4,nds-main-v01,2cXO1CLPASFF5lsHtWyUd4,14386,IfcVirtualElement,,,,,,,,False
nds-main-v01|2Dly3DjxD4UzMsjMwBZF38,nds-main-v01,2Dly3DjxD4UzMsjMwBZF38,14399,IfcVirtualElement,,,,,,,,False
nds-main-v01|36dgXuW4cXEPOzML0M8oGq,nds-main-v01,36dgXuW4cXEPOzML0M8oGq,14397,IfcVirtualElement,,,,,,,,False
nds-main-v01|3N5ugUFawSO1v98zACgyzA,nds-main-v01,3N5ugUFawSO1v98zACgyzA,14452,IfcVirtualElement,,,,,,,,False
nds-main-v01|3IrQoRFDrVmG6YDIt0Duuo,nds-main-v01,3IrQoRFDrVmG6YDIt0Duuo,14511,IfcVirtualElement,,,,,,,,False
nds-main-v01|2ObqUZrLwOwPdsDqY5esS5,nds-main-v01,2ObqUZrLwOwPdsDqY5esS5,14513,IfcVirtualElement,,,,,,,,False
nds-main-v01|3N1o7ZGZhuDypmXOLE8ka0,nds-main-v01,3N1o7ZGZhuDypmXOLE8ka0,14520,IfcVirtualElement,,,,,,,,False
nds-main-v01|05ANwGsNsI8Io$YHi8JLDz,nds-main-v01,05ANwGsNsI8Io$YHi8JLDz,14549,IfcVirtualElement,,,,,,,,False
nds-main-v01|1HuAOBCg8WsprLPgHEWPju,nds-main-v01,1HuAOBCg8WsprLPgHEWPju,14566,IfcVirtualElement,,,,,,,,False
nds-main-v01|1cMEWwJdhx3Y_48OeKmqtk,nds-main-v01,1cMEWwJdhx3Y_48OeKmqtk,14621,IfcVirtualElement,,,,,,,,False
nds-main-v01|0TonvANkoXDyxNqy16nEj_,nds-main-v01,0TonvANkoXDyxNqy16nEj_,14685,IfcVirtualElement,,,,,,,,False
nds-main-v01|1T8Ubq9x2EF1ic1$Lx_qF9,nds-main-v01,1T8Ubq9x2EF1ic1$Lx_qF9,14759,IfcVirtualElement,,,,,,,,False
nds-main-v01|0lSw5K3zMe_eXVAzW4Lwmb,nds-main-v01,0lSw5K3zMe_eXVAzW4Lwmb,14801,IfcVirtualElement,,,,,,,,False
nds-main-v01|0kA48oLnjIQ_6VOFc6ggJc,nds-main-v01,0kA48oLnjIQ_6VOFc6ggJc,14851,IfcVirtualElement,,,,,,,,False
nds-main-v01|0_gqvRnM_nzvUKEyl8SOIu,nds-main-v01,0_gqvRnM_nzvUKEyl8SOIu,14912,IfcVirtualElement,,,,,,,,False
nds-main-v01|3rSXNijn1Yd1V_Xbcwa4U6,nds-main-v01,3rSXNijn1Yd1V_Xbcwa4U6,14923,IfcVirtualElement,,,,,,,,False
nds-main-v01|0O0meT2vT8RBjz9BtqGShL,nds-main-v01,0O0meT2vT8RBjz9BtqGShL,14925,IfcVirtualElement,,,,,,,,False
nds-main-v01|02cb6_IWr36mQiZSrghB06,nds-main-v01,02cb6_IWr36mQiZSrghB06,14952,IfcVirtualElement,,,,,,,,False
nds-main-v01|0EnT0kBhC1JmHpHUEobd$z,nds-main-v01,0EnT0kBhC1JmHpHUEobd$z,14962,IfcVirtualElement,,,,,,,,False
nds-main-v01|3o553jNRLyKyOtiPqWGmkC,nds-main-v01,3o553jNRLyKyOtiPqWGmkC,14964,IfcVirtualElement,,,,,,,,False
nds-main-v01|1Htkam0O$jCCez38gJv7tH,nds-main-v01,1Htkam0O$jCCez38gJv7tH,14982,IfcVirtualElement,,,,,,,,False
nds-main-v01|13szu_SjcdCRxFyMcA8TDW,nds-main-v01,13szu_SjcdCRxFyMcA8TDW,15018,IfcVirtualElement,,,,,,,,False
nds-main-v01|1$VsbPUr_u2SVzfQ1CAdYt,nds-main-v01,1$VsbPUr_u2SVzfQ1CAdYt,15072,IfcVirtualElement,,,,,,,,False
nds-main-v01|1f1GJ$uCfHhClzGIhXp$Nt,nds-main-v01,1f1GJ$uCfHhClzGIhXp$Nt,15107,IfcVirtualElement,,,,,,,,False
nds-main-v01|3ESNJqj3XAJ_o3vpZUVGvO,nds-main-v01,3ESNJqj3XAJ_o3vpZUVGvO,15211,IfcVirtualElement,,,,,,,,False
nds-main-v01|28g9_n23373iW7nhNdi8N$,nds-main-v01,28g9_n23373iW7nhNdi8N$,15213,IfcVirtualElement,,,,,,,,False
nds-main-v01|3WGKUa1qVI3TuNFWs1hN4X,nds-main-v01,3WGKUa1qVI3TuNFWs1hN4X,15328,IfcVirtualElement,,,,,,,,False
nds-main-v01|0UC748$3ERfpuYhRhLLfTg,nds-main-v01,0UC748$3ERfpuYhRhLLfTg,15338,IfcVirtualElement,,,,,,,,False
nds-main-v01|2yDKJFXvhwAxyUrrLggeVb,nds-main-v01,2yDKJFXvhwAxyUrrLggeVb,15378,IfcVirtualElement,,,,,,,,False
nds-main-v01|163p9vuI33WkV9$s8ppqYZ,nds-main-v01,163p9vuI33WkV9$s8ppqYZ,15447,IfcVirtualElement,,,,,,,,False
nds-main-v01|3a1awVkxpN3jxjLwdrmtSt,nds-main-v01,3a1awVkxpN3jxjLwdrmtSt,15477,IfcVirtualElement,,,,,,,,False
nds-main-v01|2NgKb$u3XJ4ygACs0WyT9e,nds-main-v01,2NgKb$u3XJ4ygACs0WyT9e,15474,IfcVirtualElement,,,,,,,,False
nds-main-v01|0gLRPotABp4ELZfp$54Grg,nds-main-v01,0gLRPotABp4ELZfp$54Grg,15539,IfcVirtualElement,,,,,,,,False
nds-main-v01|17i2rSbxqBV7GksWPGfnMT,nds-main-v01,17i2rSbxqBV7GksWPGfnMT,15541,IfcVirtualElement,,,,,,,,False
nds-main-v01|33Vf$iXQfcop9I6OIHovOR,nds-main-v01,33Vf$iXQfcop9I6OIHovOR,15561,IfcVirtualElement,,,,,,,,False
nds-main-v01|1La1T0lm_mesTPX$Pmnrbn,nds-main-v01,1La1T0lm_mesTPX$Pmnrbn,15573,IfcVirtualElement,,,,,,,,False
nds-main-v01|2hYs8xp3jxmQgMMOCfQXex,nds-main-v01,2hYs8xp3jxmQgMMOCfQXex,15624,IfcVirtualElement,,,,,,,,False
nds-main-v01|0$0B53JD2VdnRTX7MN887o,nds-main-v01,0$0B53JD2VdnRTX7MN887o,15633,IfcVirtualElement,,,,,,,,False
nds-main-v01|3tfk2bUisKl0f3BZPvSxyE,nds-main-v01,3tfk2bUisKl0f3BZPvSxyE,15787,IfcVirtualElement,,,,,,,,False
nds-main-v01|27x2on5kQ5vd5YOFbyXz1q,nds-main-v01,27x2on5kQ5vd5YOFbyXz1q,15799,IfcVirtualElement,,,,,,,,False
nds-main-v01|2e_yS7fD3YmKFuQ5Qee$oF,nds-main-v01,2e_yS7fD3YmKFuQ5Qee$oF,15911,IfcVirtualElement,,,,,,,,False
nds-main-v01|06hJ5F9AyzhUwS$drrFj4X,nds-main-v01,06hJ5F9AyzhUwS$drrFj4X,15680,IfcVirtualElement,,,,,,,,False
nds-main-v01|38FOfGVIjxDhGVXUdaCOIw,nds-main-v01,38FOfGVIjxDhGVXUdaCOIw,15937,IfcVirtualElement,,,,,,,,False
nds-main-v01|3nTnlZEJh3g_fQyv4V_JKe,nds-main-v01,3nTnlZEJh3g_fQyv4V_JKe,15939,IfcVirtualElement,,,,,,,,False
nds-main-v01|1UGxX85nSPikgZU1nibeIq,nds-main-v01,1UGxX85nSPikgZU1nibeIq,16000,IfcVirtualElement,,,,,,,,False
nds-main-v01|1Aa$nllnAV8kB_nQlygmkc,nds-main-v01,1Aa$nllnAV8kB_nQlygmkc,16112,IfcVirtualElement,,,,,,,,False
nds-main-v01|0wyEVHJI7mhdV3BBds7wGZ,nds-main-v01,0wyEVHJI7mhdV3BBds7wGZ,16214,IfcVirtualElement,,,,,,,,False
nds-main-v01|1TWJhKT8ElVYQW$0DQlXOY,nds-main-v01,1TWJhKT8ElVYQW$0DQlXOY,16269,IfcVirtualElement,,,,,,,,False
nds-main-v01|1iP8R1ahhCGaPLjULDp5ql,nds-main-v01,1iP8R1ahhCGaPLjULDp5ql,16282,IfcVirtualElement,,,,,,,,False
nds-main-v01|3s9FyWLwNn3$lHARVf3H$Q,nds-main-v01,3s9FyWLwNn3$lHARVf3H$Q,16303,IfcVirtualElement,,,,,,,,False
nds-main-v01|0ADFQCnykCed4yREfd8zL3,nds-main-v01,0ADFQCnykCed4yREfd8zL3,16346,IfcVirtualElement,,,,,,,,False
nds-main-v01|11gWb$jUXlk24FM6yEWFKB,nds-main-v01,11gWb$jUXlk24FM6yEWFKB,16458,IfcVirtualElement,,,,,,,,False
nds-main-v01|0DgBQIphHCeXWYAEZDcZXW,nds-main-v01,0DgBQIphHCeXWYAEZDcZXW,16460,IfcVirtualElement,,,,,,,,False
nds-main-v01|3Qnb4ecIy4TWVYGRDXd0VH,nds-main-v01,3Qnb4ecIy4TWVYGRDXd0VH,16506,IfcVirtualElement,,,,,,,,False
nds-main-v01|1cA9WMa09mxEaCtUtTBfvy,nds-main-v01,1cA9WMa09mxEaCtUtTBfvy,16510,IfcVirtualElement,,,,,,,,False
nds-main-v01|3fUeUMNE18NQP$QohLiL$4,nds-main-v01,3fUeUMNE18NQP$QohLiL$4,16522,IfcVirtualElement,,,,,,,,False
nds-main-v01|3OH7n7ZuE6VXeCocSZrxpT,nds-main-v01,3OH7n7ZuE6VXeCocSZrxpT,16526,IfcVirtualElement,,,,,,,,False
nds-main-v01|2YuFVi6ScnXQP6uLYo5mLG,nds-main-v01,2YuFVi6ScnXQP6uLYo5mLG,16538,IfcVirtualElement,,,,,,,,False
nds-main-v01|27YZlznEXRcbtixtYy4o6Z,nds-main-v01,27YZlznEXRcbtixtYy4o6Z,16540,IfcVirtualElement,,,,,,,,False
nds-main-v01|0aGdhYZBaS73LRCnl28bil,nds-main-v01,0aGdhYZBaS73LRCnl28bil,16554,IfcVirtualElement,,,,,,,,False
nds-main-v01|3Okc5MsQWXDUiEzhRXlfsw,nds-main-v01,3Okc5MsQWXDUiEzhRXlfsw,16632,IfcVirtualElement,,,,,,,,False
nds-main-v01|0Qliw0wbrefdNwcWoCfKdL,nds-main-v01,0Qliw0wbrefdNwcWoCfKdL,16660,IfcVirtualElement,,,,,,,,False
nds-main-v01|3czvK75byMsPnrl4OUil3X,nds-main-v01,3czvK75byMsPnrl4OUil3X,16835,IfcVirtualElement,,,,,,,,False
nds-main-v01|0oEAcdgeUx9I_q5qGo_IUn,nds-main-v01,0oEAcdgeUx9I_q5qGo_IUn,16837,IfcVirtualElement,,,,,,,,False
nds-main-v01|30g8d5Fzwi_bTk1$6gmult,nds-main-v01,30g8d5Fzwi_bTk1$6gmult,16866,IfcVirtualElement,,,,,,,,False
nds-main-v01|1RkPwTAX_qu5LIcB_9NEmQ,nds-main-v01,1RkPwTAX_qu5LIcB_9NEmQ,16873,IfcVirtualElement,,,,,,,,False
nds-main-v01|0T47QXqi5rWqTeHyAIAz5Z,nds-main-v01,0T47QXqi5rWqTeHyAIAz5Z,16918,IfcVirtualElement,,,,,,,,False
nds-main-v01|00tMo7QcxqWdIGvc4sMN2A,nds-main-v01,00tMo7QcxqWdIGvc4sMN2A,2634,IfcBuilding,Building,,,,,,,False
nds-main-v01|2lbmSflIj1IxyOP0RthXii,nds-main-v01,2lbmSflIj1IxyOP0RthXii,12846,IfcBuildingStorey,0. Story,,,,,,,False
nds-main-v01|20FpTZCqJy2vhVJYtjuIce,nds-main-v01,20FpTZCqJy2vhVJYtjuIce,26,IfcSite,Site,,,,,,,False
nds-main-v01|1hlNKjiWv1nhiFEfIfrv38,nds-main-v01,1hlNKjiWv1nhiFEfIfrv38,2635,IfcSpace,BYDLENÍ,,,INTERNAL,Bydlení,BYDLENÍ,,True
nds-main-v01|16iF67yfv0IuhPevCcoNYW,nds-main-v01,16iF67yfv0IuhPevCcoNYW,2644,IfcSpace,BYDLENÍ,,,INTERNAL,Bydlení,BYDLENÍ,,True
nds-main-v01|3JozJKCo9ADgyHQwG1WIrv,nds-main-v01,3JozJKCo9ADgyHQwG1WIrv,2659,IfcSpace,BYDLENÍ,,,INTERNAL,Bydlení,BYDLENÍ,,True
nds-main-v01|0FQUKLEFD5GB7iif3es_re,nds-main-v01,0FQUKLEFD5GB7iif3es_re,2668,IfcSpace,BYDLENÍ,,,INTERNAL,Bydlení,BYDLENÍ,,True
nds-main-v01|3Cef_LQ3fB99RsRAVmjHcX,nds-main-v01,3Cef_LQ3fB99RsRAVmjHcX,2677,IfcSpace,BYDLENÍ,,,INTERNAL,Bydlení,BYDLENÍ,,True
nds-main-v01|24fLBCIovA_9IYN59jn9xP,nds-main-v01,24fLBCIovA_9IYN59jn9xP,2686,IfcSpace,BYDLENÍ,,,INTERNAL,Bydlení,BYDLENÍ,,True
nds-main-v01|3clUWJCfzCWQl5Ec1UyR8p,nds-main-v01,3clUWJCfzCWQl5Ec1UyR8p,2699,IfcSpace,BYDLENÍ,,,INTERNAL,Bydlení,BYDLENÍ,,True
nds-main-v01|0musxLgVv4SObNpEke$y18,nds-main-v01,0musxLgVv4SObNpEke$y18,2708,IfcSpace,BYDLENÍ,,,INTERNAL,Bydlení,BYDLENÍ,,True
nds-main-v01|1F0Ghf6Bf57wogdTc3TD6P,nds-main-v01,1F0Ghf6Bf57wogdTc3TD6P,2717,IfcSpace,BYDLENÍ,,,INTERNAL,Bydlení,BYDLENÍ,,True
nds-main-v01|3XzwpilRD9vRzmz67YuM4k,nds-main-v01,3XzwpilRD9vRzmz67YuM4k,2746,IfcSpace,BYDLENÍ,,,INTERNAL,Bydlení,BYDLENÍ,,True
nds-main-v01|3$nPcqnWrF8e_hp1qNsUdF,nds-main-v01,3$nPcqnWrF8e_hp1qNsUdF,2755,IfcSpace,BYDLENÍ,,,INTERNAL,Bydlení,BYDLENÍ,,True
nds-main-v01|0XGxbvY$rA9vqEqA4iM7UP,nds-main-v01,0XGxbvY$rA9vqEqA4iM7UP,2764,IfcSpace,BYDLENÍ,,,INTERNAL,Bydlení,BYDLENÍ,,True
nds-main-v01|0LIOgEeY96TxVhVHp9fOlJ,nds-main-v01,0LIOgEeY96TxVhVHp9fOlJ,2773,IfcSpace,BYDLENÍ,,,INTERNAL,Bydlení,BYDLENÍ,,True
nds-main-v01|3c0dSm_3TE0hQ3J$tWLNMX,nds-main-v01,3c0dSm_3TE0hQ3J$tWLNMX,2782,IfcSpace,BYDLENÍ,,,INTERNAL,Bydlení,BYDLENÍ,,True
nds-main-v01|1FR1vgUK97pPPMFv4k21_7,nds-main-v01,1FR1vgUK97pPPMFv4k21_7,2791,IfcSpace,BYDLENÍ,,,INTERNAL,Bydlení,BYDLENÍ,,True
nds-main-v01|3ughY9ojL0vPj$4QO1x_Vn,nds-main-v01,3ughY9ojL0vPj$4QO1x_Vn,2800,IfcSpace,BYDLENÍ,,,INTERNAL,Bydlení,BYDLENÍ,,True
nds-main-v01|0XDRlH8Ff4qxaqa3NNviV8,nds-main-v01,0XDRlH8Ff4qxaqa3NNviV8,2801,IfcSpace,RETAIL,,,INTERNAL,Retail,RETAIL,,True
nds-main-v01|3LrQYeKmbEKA7Ik$L4LWDG,nds-main-v01,3LrQYeKmbEKA7Ik$L4LWDG,2836,IfcSpace,BYDLENÍ,,,INTERNAL,Bydlení,BYDLENÍ,,True
nds-main-v01|3BGDkFuQf9gwkBkGbS5Osw,nds-main-v01,3BGDkFuQf9gwkBkGbS5Osw,2845,IfcSpace,BYDLENÍ,,,INTERNAL,Bydlení,BYDLENÍ,,True
nds-main-v01|0LjbhyG7n2Le0sTEd0afcp,nds-main-v01,0LjbhyG7n2Le0sTEd0afcp,2854,IfcSpace,BYDLENÍ,,,INTERNAL,Bydlení,BYDLENÍ,,True
nds-main-v01|0DeqYmz2933xi4iu4TVc4c,nds-main-v01,0DeqYmz2933xi4iu4TVc4c,2863,IfcSpace,BYDLENÍ,,,INTERNAL,Bydlení,BYDLENÍ,,True
nds-main-v01|3vciuk6PLEHxDZIXyN4GTK,nds-main-v01,3vciuk6PLEHxDZIXyN4GTK,2872,IfcSpace,BYDLENÍ,,,INTERNAL,Bydlení,BYDLENÍ,,True
nds-main-v01|0z0xSETIrAEPDaV2CuZS8Y,nds-main-v01,0z0xSETIrAEPDaV2CuZS8Y,2923,IfcSpace,RETAIL,,,INTERNAL,Retail,RETAIL,,True
nds-main-v01|1te1EQFmLAjRNkRYlpVuiW,nds-main-v01,1te1EQFmLAjRNkRYlpVuiW,2994,IfcSpace,VZDĚLÁVÁNÍ A KULTURA,,,INTERNAL,Vzdělávání a kultura,VZDĚLÁVÁNÍ A KULTURA,,True
